file_name,config_code,boom_length_m,radius_m,capacity_t,raw_snippet
"Tadano_Demag_CC3800_Load_Charts.pdf","LSL","72.0","","165.0","-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' -5.85641 -9.22219 Td [(2)19.9981(1)20.0053(,)19.9981(2)19.9981]TJ T*[(2)19.9981(0)20.0053(,)19.9981(4)19.9981]TJ T*[(1)19.9981(9)20.0053(,)19.9981(4)19.9981]TJ T*[(1)19.9981(8)"
"Tadano_Demag_CC3800_Load_Charts.pdf","LY","137.0","","95.0","} } } } 137 = 6st [95t [25H KET OSH EET EEN LSL+LF_14: == 2251 + gas=ng 50t DEMAG. TADANOGROUP INN NEN ERI 110 1 1 0 CC 3 8 0 0 -1 L S L + L F m 21 22 23 24 26 27 28 30 34 38 42 46 50 54 58 62 66 70 72 74 78 82 86 90 94 "
"Tadano_Demag_CC3800_Load_Charts.pdf","LY","118.102","","325.0","325 t 1 5 ° 1 5 ° 1 5 ° 20° 20° 20° 1 5 ° 6 5 , 5 6 5 , 5 6 4 , 5 6 4 , 0 6 0 , 0 5 7 , 2 5 4 , 5 5 0 , 0 4 2 , 0 3 4 , 9 2 8 , 9 2 4 , 1 1 9 , 7 1 5 , 9 1 2 , 7 9 , 8 7 , 2 4 , 9 3 , 8 6 8 , 5 6 8 , 0 6 8 , 0 6 8 , 0 6 "
"Tadano_Demag_CC3800_Load_Charts.pdf","LY","132.0","","165.0","6)5.00122(1)5.00122(,)4.9977(0)5.00122]TJ 9.22266 TL T*[(5)5.00122(9)5.00122(,)4.9977(1)5.00122]TJ T*[(5)5.00122(8)5.00122(,)4.9977(3)5.00122]TJ T*[(5)5.00122(7)5.00122(,)4.9977(5)5.00122]TJ T*[(5)5.00122(5)5.00122(,)4.9"
"Tadano_Demag_CC3800_Load_Charts.pdf","LY","138.0","","165.0","-)' -6.46875 -9.22266 Td [(6)5.00122(0)5.00122(,)4.9977(5)5.00122]TJ T*[(5)5.00122(9)5.00122(,)4.9977(5)5.00122]TJ T*[(5)5.00122(8)5.00122(,)4.9977(0)5.00122]TJ T*[(5)5.00122(6)5.00122(,)4.9977(2)5.00122]TJ T*[(5)5.00122"
"Tadano_Demag_CC3800_Load_Charts.pdf","M","5.0","","54.0","M a s t ( 3 9 , 5 m b z w . 4 2 m \ 2 8 2 4 A u n d 2 4 2 0 A e i n s c h i e b b a r . S y s t è m e d e  è c h e 3 3 3 0 A a v e c m â t  S L é t e n d u ( 3 9 , 5  m o u 4 2  m \  ; s y s t è m e d e  è c h e  "
"Tadano_Demag_CC3800_Load_Charts.pdf","M","48.0","","54.0","MogBuxHoOM 610K I Typ 24204 54t SH, SSL SSL_3/55L_4 HA 48m / 60m 108m DEMAG. 19 TADANOGROUP INN NE NER II CC 3 8 0 0 -1 1 9 B o o m C o m b i n a t i o n s B o o m B o o s t e r Runner · Runner (Montagespitze\ Potence · "
"Tadano_Demag_CC3800_Load_Charts.pdf","M","96.0","","54.0","MogBuxHoOM 610K 1 Typ3330A 54t BB 28200 I Typ 24204 "" Hi LSL LSL_7 LSL_11 HA 96m .. 159m HA 102m .. 165m HA 102m .. 165m HA 120m .. 171m HA 132m 71m MA 36m MA 335m MA 395m MA 39.5m MA 42m DEMAG. TADANO GROUP IEE NEE NET]"
"Tadano_Demag_CC3800_Load_Charts.pdf","M","159.0","","18.0","Onuusa LSL+LF_6 4 HASOm .. 159m HI 12m MA 36m HASEmM .. 159m Hi 12m MA 395m HASEMm .. 165 HI 1 MA 395m m 2m Runner 18 t on LF standard Runner (Montagespitze) Standard an LF Potence 18 t de série sur LF"
"Tadano_Demag_CC3800_Load_Charts.pdf","M","114.0","","18.0","Runner 18 t en LF estandar Ponta de montagem de 18 t padrao em LF MopguxHoM 610k 18 T Ha cTpene LF, CTaHAapTHasi KOMMeKTauus a ee == if fii} LSL+LF_12 LSL+LF_14 Ha 114m. 165m HA 126m . 165m HI 12m HI 12m, 18m MA 395m MA "
"Tadano_Demag_CC3800_Load_Charts.pdf","M","24.0","","50.0","-)' (-)' (-)' (-)' (-)' (-)' -11.6194 -9.22219 Td (173,0 149,0)' (130,0)' (114,0)' (101,0)' 4.87922 -9.22219 Td (90,5 86,0)' (81,5)' (73,5)' (66,5)' (60,5)' (52,6)' (50,0)' (40,2)' (32,1)' (28,9)' (25,7)' (21,7)' (20,4)'"
"Tadano_Demag_CC3800_Load_Charts.pdf","N","12.0","","325.0","N 12m =A 0t-325t LOt"
"Tadano_Demag_CC3800_Load_Charts.pdf","OF","72.0","","205.0","O6bAcHeHUs cM. Ha Tp. 126 139 DEMAG. TADANOGROUP INN NE NER II CC 3 8 0 0 -1 1 3 9 S W m 18 19 20 22 24 26 28 30 34 38 42 44 46 49 50 54 55 58 60 61 62 66 67 缐쒫壎砟쑃Л͑㱆鋎ꮇ칮者⎔쭀匞⍪툇¹⩹刊䕉⁑ਰ‰‰‱⁫ੱ′ㄴ⸹㌳‰‰‱〸⸶㘷‱㠱〮㌸‵㤹㠮ㄹ⁣洊䉉ਯ䥍⁴牵攊⽗‱〸ਯ䠠"
"Tadano_Demag_CC3800_Load_Charts.pdf","OF","118.102","","325.0","""4° TADANOGROUP INN NEN ERI 1 4 0 CC 3 8 0 0 -1 S W S L / S F S L CC 3)-4.99512(8)-4.99146(0)-4.99146(0)-85.0012(-1)]TJ ET Q 0 0 0 0.599609 k q 8.33333 0 0 8.33333 0 0 cm BT /R52 7 Tf 1 0 0 1 37.2389 23.0269 Tm [(1)-40(4"
"Tadano_Demag_CC3800_Load_Charts.pdf","OF","19.0","","165.0","-)' ET Q /R59 gs 0 0 0 0 k q 8.33333 0 0 8.33333 0 0 cm BT /R66 8.5 Tf 0.98 0 0 1 262.525 268.038 Tm (206,0 202,8)' (190,0)' (170,0)' (165,0)' (150,6)' (132,0)' (117,3)' (113,6)' (103,8)' 4.87883 -9.22266 Td (97,6 91,5)'"
"Tadano_Demag_CC3800_Load_Charts.pdf","OF","19.0","","325.0","325 t 1 SWSL S F S L S F S L 0 t 6 5 t 1 2 5 t 1 6 5 t 2 0 5 t 2 4 5 t 2 8 5 t 3 2 5 t Main boom angle 85° · Hauptauslegerwinkel 85° · principal 85° · Ângulo da lança principal 85° · 1 1-19 m 165 t + 50 t 1)-40.0028(4)-4"
"Tadano_Demag_CC3800_Load_Charts.pdf","OF","9.8","","325.0","-)' (-)' (-)' (-)' /R66 9 Tf 1 0 0 1 116.512 548.945 Tm (* *)' 33.4528 82.9795 Td (* * )' (* )' (* )' (* )' (* )' (* )' (* )' (* )' (*)' 216 -27.6567 Td (* SWSL /SFSL CC 3800-1 pi 840m ON 9.8 m/s SFSL_1 SWSL_1 LSFSL_1 = "
"Tadano_Demag_CC3800_Load_Charts.pdf","OF","54.0","","325.0","54 m L_ 60m 66 m 72m LVSL_1 0t- 0t- 0t- 0t- 0t- 325t || Ot 325t Ot"
"Tadano_Demag_CC3800_Load_Charts.pdf","OF","19.0","","50.0","19 m 18 m m 14 15 16 18 20 22 24 25 26 28 30 34 38 42 46 50 51 54 56 58 61 62 64 66 68 70 71 74 77 78 82 쐮䜟딀ᡃ뇖Ǭ䠵蛉࣪⍫粒ᆬ䭓䫴턻䴉᧼瞳쁽꾽垤憍钱☒︢惵뛀㟲寿巺䶈ൢ킦龥饓ⱔ壮绂鲅ᎃ군ດ栛豓楚䲃萔샪Ꮤ⑏ꅿ㧋㔀硐✎ퟣꐆ㇁板繌챏੅䤠儊儊焊㈶㐳⸰㔠㔹㤸⸱㠠㈱㐮㤳㐠㄰㠮㘶㠠牥⁗⁮ੱ′ㄴ⸹㌳‰‰‱〸⸶㘷′㘴㌮〵‵㤹㠮ㄹ⁣洊䉉ਯ䥍⁴牵攊⽗"
"Tadano_Demag_CC3800_Load_Charts.pdf","PL","141.0","","265.0","PL ToS tl oJ 265t Jf 325] LSL+LF_14: £52251 + gas=ng 50t DEMAG. 929 TADANOGROUP INN NE NER II CC 3 8 0 0 -1 9 9 L S L + L F m 19 20 22 24 26 28 30 34 38 42 46 50 54 55 58 59 62 66 70 74 78 82 86 90 94 98 102 106 110 114 "
"Tadano_Demag_CC3800_Load_Charts.pdf","PL","150.0","","165.0","116,0 116,0)' (116,0)' (115,0)' (114,0)' (111,0)' ET Q /R59 gs 0 0 0 0 k q 8.33333 0 0 8.33333 0 0 cm BT /R66 8.5 Tf 1 0 0 1 491.987 565.347 Tm (105,5 101,0)' ET Q /R20 gs 0 0 0 1 k q 8.33333 0 0 8.33333 0 0 cm BT /R66 8"
"Tadano_Demag_CC3800_Load_Charts.pdf","PL","143.0","","65.0","[20° 15° 20° 15° 20° 15° 20° 15° 20° OF tl = 65t [195%] [HZSH Bos FE EE LSL+LF_14: == 2251 + gas=ng 50t DEMAG. TADANOGROUP INN NEN ERI 100 1 0 0 CC 3 8 0 0 -1 L S L + L F m 19 20 22 24 26 28 30 34 38 42 46 50 54 57 58 62"
"Tadano_Demag_CC3800_Load_Charts.pdf","PL","161.07","","325.0","325 t 1)50(5)0.0140594(°)-17696(1)50(5)0.0110992(°)49.997]TJ 45.9758 0 Td [(20°)-17646(20°)13135(20°)-17646(20°)-6103.02(20°)-6103.02(20°)]TJ 30.9844 0 Td [(1)50(5)0.0140594(°)-17696(1)50(5)0.0110992(°)-6153.03(1)50(5)0."
"Tadano_Demag_CC3800_Load_Charts.pdf","PL","153.0","","165.0","-)' ET Q /R59 gs 0 0 0 0 k q 8.33333 0 0 8.33333 0 0 cm BT /R66 8.5 Tf 1 0 0 1 491.985 611.741 Tm (111,0 111,0)' (111,0)' (111,0)' (111,0)' (110,0)' ET Q /R20 gs 0 0 0 1 k q 8.33333 0 0 8.33333 0 0 cm BT /R66 8.5 Tf 1 0 "
"Tadano_Demag_CC3800_Load_Charts.pdf","PL","146.0","","65.0","[20° 15° 20° 15° 20° 15° 20° 15° 20° OF = 65t [195t] M25 Bos FEE EPS LSL+LF_14: £52251 + gas=ng 50t DEMAG. 101 TADANOGROUP INN NE NER II CC 3 8 0 0 -1 1 0 1 L S L + L F m 19 20 21 22 24 26 28 30 34 38 42 46 50 53 54 56 5"
"Tadano_Demag_CC3800_Load_Charts.pdf","PL","12.0","","325.0","325 t ㄩ㔰⠵⤰⸰ㄴ〵㤴⢰⤭ㄷ㘹㘨ㄩ㔰⠵⤰⸰ㄱ〹㤲⢰⤴㤮㤹㝝告਴㔮㤷㔸‰⁔搊嬨㈰뀩ⴱ㜶㐶⠲グ⤱㌱㌵⠲グ⤭ㄷ㘴㘨㈰뀩ⴶ㄰㌮〲⠲グ⤭㘱〳⸰㈨㈰뀩嵔䨊㌰⸹㠴㐠〠呤ਜ਼⠱⤵〨㔩〮〱㐰㔹㐨뀩ⴱ㜶㤶⠱⤵〨㔩〮〱㄰㤹㈨뀩ⴶㄵ㌮〳⠱⤵〨㔩〮〱㄰㤹㈨뀩ⴶㄵ㈮㤷⠱⤵〨㔩〮〱㄰㤹㈨뀩㐹⸹㤷嵔䨊䕔ੑ਷㠲⸲㌸‵㐸〮㌲⁭਷㠲⸲㌸‵㐳㌮〷⁬਱㈳㜮㐵‵㐳㌮〷⁬਱㈳㜮㐵‵㐸〮㌲⁬੓ਲ〵ㄮ㤲‵㐸〮㌲⁭ਲ〵ㄮ㤲‵㐳㌮〷⁬ਲ㔰㜮ㄴ‵㐳㌮〷⁬ਲ㔰㜮ㄴ‵㐸〮㌲⁬੓ਯ偬慣敤䝲慰桩"
"Tadano_Demag_CC3800_Load_Charts.pdf","PL","148.0","","95.0","[20° 15° 20° 15° 20° 15° 20° 15° 20° OF tl 95t LSL+LF_14: == 2251 + gas=ng 50t DEMAG. TADANOGROUP INN NEN ERI 102 1 0 2 CC 3 8 0 0 -1 L S L + L F m 20 21 22 24 26 28 30 34 38 42 46 50 52 54 58 62 66 70 74 78 82 86 90 94 "
"Tadano_Demag_CC3800_Load_Charts.pdf","PL","159.0","","325.0","325 t ㄩ㔰⠵⤰⸰ㄴ〵㤴⢰⤭ㄷ㘹㘨ㄩ㔰⠵⤰⸰ㄱ〹㤲⢰⤴㤮㤹㝝告਴㔮㤷㔸‰⁔搊嬨㈰뀩ⴱ㜶㐶⠲グ⤱㌱㌵⠲グ⤭ㄷ㘴㘨㈰뀩ⴶ㄰㌮〲⠲グ⤭㘱〳⸰㈨㈰뀩嵔䨊㌰⸹㠴㐠〠呤ਜ਼⠱⤵〨㔩〮〱㐰㔹㐨뀩ⴱ㜶㤶⠱⤵〨㔩〮〱㄰㤹㈨뀩ⴶㄵ㌮〳⠱⤵〨㔩〮〱㄰㤹㈨뀩ⴶㄵ㈮㤷⠱⤵〨㔩〮〱㄰㤹㈨뀩㐹⸹㤷嵔䨊䕔ੑ਷㠲⸲㌸‵㐸〮㌲⁭਷㠲⸲㌸‵㐳㌮〷⁬਱㈳㜮㐵‵㐳㌮〷⁬਱㈳㜮㐵‵㐸〮㌲⁬੓ਲ〵ㄮ㤲‵㐸〮㌲⁭ਲ〵ㄮ㤲‵㐳㌮〷⁬ਲ㔰㜮ㄴ‵㐳㌮〷⁬ਲ㔰㜮ㄴ‵㐸〮㌲⁬੓ਯ偬慣敤䝲慰桩"
"Tadano_Demag_CC3800_Load_Charts.pdf","PL","151.0","","5.0","15° 20° 15° 20° 15° 20° 15° 20° 15° 20° OF DEMAG. TADANOGROUP INN NE NER II CC 3 8 0 0 -1 1 0 3 L S L + L F m 20 21 22 24 26 28 30 34 38 42 46 50 53 54 58 62 66 70 74 78 82 86 90 94 98 102 106 110 114 118 122 126 130 134"
"Tadano_Demag_CC3800_Load_Charts.pdf","PL","165.0","","325.0","-)' ET Q /R59 gs 0 0 0 0 k q 8.33333 0 0 8.33333 0 0 cm BT /R66 8.5 Tf 1 0 0 1 495.449 611.244 Tm (91,5 91,0)' (90,7)' (90,5)' (90,2)' (89,5)' (88,7)' (87,8)' (87,0)' (86,0)' (85,5)' (85,0)' (82,6)' (80,0)' (77,6)' (74,8"
"Tadano_Demag_CC3800_Load_Charts.pdf","PL","150.0","","95.0","[ 20° 15° 20° 15° 20° 15° 20° OF tl 95t [125% [205 LSL+LF_14: == 2251 + gas=ng 50t DEMAG. TADANOGROUP INN NEN ERI 104 1 0 4 CC 3 8 0 0 -1 L S L + L F m 20 21 22 24 26 28 30 34 38 42 46 48 49 50 54 58 62 66 70 74 78 82 86"
"Tadano_Demag_CC3800_Load_Charts.pdf","PL","126.0","","225.0","-)' (-)' 0.98 0 0 1 519.872 602.526 Tm (83,0 80,5)' (78,2)' (76,0)' (74,0)' (70,2)' (67,0)' (64,0)' (61,0)' (58,6)' ET Q /R59 gs 0 0 0 0 k q 8.33333 0 0 8.33333 0 0 cm BT /R66 8.5 Tf 0.98 0 0 1 519.872 510.301 Tm (56,5 5"
"Tadano_Demag_CC3800_Load_Charts.pdf","PL","132.0","","65.0","- = 65t [ost 25H NETH 20S EEN EP DEMAG. 105 TADANOGROUP INN NE NER II CC 3 8 0 0 -1 1 0 5 L S L + L F m 19 20 21 22 24 26 28 30 34 38 42 46 50 54 58 61 62 64 66 70 74 78 82 86 90 94 98 102 106 110 114 118 122 124 126 127"
"Tadano_Demag_CC3800_Load_Charts.pdf","PL","147.0","","325.0","325 t 0 t 0 t 0 t m 21 22)' (23)' (24)' (26)' (28)' (30)' (34)' (38)' (42)' (46)' (50)' (54)' (56)' (58)' (59)' (62)' (66)' (70)' (74)' (78)' (82)' (86)' (90)' (94)' (98)' -4.87926 -9.22266 Td (102 106)' (110)' (114)' (1"
"Tadano_Demag_CC3800_Load_Charts.pdf","PL","156.0","","325.0","156 m 159 m 162 m 165 m LSL+LF_14 N 18 m = 0t-325t 0t 0t-325t Lot gy 0t-325t ot"
"Tadano_Demag_CC3800_Load_Charts.pdf","PL","18.0","","65.0","20° 15° 20°; 15°; 20° OF t 154 =! 65t [lost MZSHE NET OSH EEE EEE DEMAG. TADANOGROUP INN NEN ERI 106 1 0 6 CC 3 8 0 0 -1 L S L + L F 缐쒫壎砟쑃Л͑㱆鋎ꮇ칮者⎔쭀匞⍪툇¹⩹刊䕉⁑ਰ‰‰‱⁫ੱ′ㄴ⸹㌳‰‰‱〸⸶㘷‱㠱〮㌸‵㤹㠮ㄹ⁣洊䉉ਯ䥍⁴牵攊⽗‱〸ਯ䠠㔵ਯ䉐䌠ㄊ⽆⽆氊⽄值㰯偲敤楣瑯爠ㄵਯ䍯汵浮猠㄰㠾㸊"
"Tadano_Demag_CC3800_Load_Charts.pdf","PL","72.0","","165.0","-)' (-)' (-)' (-)' (-)' (-)' -5.491 -9.22266 Td [(3)25.0035(7)24.996(,)25.0035(2)25.0035]TJ T*[(3)25.0035(6)24.996(,)25.0035(2)25.0035]TJ T*[(3)25.0035(5)24.996(,)25.0035(3)25.0035]TJ T*[(3)25.0035(4)24.996(,)25.0035(5)2"
"Tadano_Demag_CC3800_Load_Charts.pdf","PL","108.0","","5.0","105 Se 106 EE, 108 Se = 6st [9st MZSE NEN ROSH EEE EEN DEMAG. TADANOGROUP INN NE NER II CC 3 8 0 0 -1 1 0 7 L S L + L F m 16 17 18 19 20 22 23 24 26 28 30 34 38 42 46 50 54 58 62 66 70 74 76 78 80 82 84 85 86 87 89 90 92"
"Tadano_Demag_CC3800_Load_Charts.pdf","PL","108.0","","325.0","325 t 108 m 111 m L)-10.0012(S)-9.99756(L)-10.0012(+)-9.99756(L)-10.0012]TJ 0.99 0 0 1 364.709 694.495 Tm (F _ 2 L)-10.0012(S)-9.99756(L)-10.0012(+)-9.99756(L)-10.0012]TJ 0.99 0 0 1 472.426 694.495 Tm (F _ 4 1)50(5)0.011"
"Tadano_Demag_CC3800_Load_Charts.pdf","PL","102.0","","165.0","-)' (-)' -6.74062 -9.22266 Td (56,5 55,0)' (54,0)' (53,0)' (51,5)' ET Q /R59 gs 0 0 0 0 k q 8.33333 0 0 8.33333 0 0 cm BT /R66 8.5 Tf 1 0 0 1 501.825 556.406 Tm (50,0 47,4)' (45,0)' ET Q /R20 gs 0 0 0 1 k q 8.33333 0 0 8"
"Tadano_Demag_CC3800_Load_Charts.pdf","PX","120.0","","65.0","- 3p 64 66 eee 66 70 Sa 70 74 EEE 74 78 Sa 78 82 eee 82 86 Sa 86 90 eee 90 94 Sa 94 98 See 98 102 Sa 102 106 See 106 110 Sa 110 14 SEE 114 116 Sa 116 117 EEE 117 118 Sa 118 120 eee 120 =! 65t [95t [25H EEE OSH ET EEE DEM"
"Tadano_Demag_CC3800_Load_Charts.pdf","PX","126.0","","325.0","325 t L)-10.0012(S)-9.99756(L)-10.0012(+)-9.99756(L)-10.0012]TJ 0.99 0 0 1 361.805 695.345 Tm (F _ 8 LSL+LF CC 3800-1 E=165t + ga=2g 50 t A 126 m LSL+LF_2 LSL+LF_3 LSL+LF_4, LSL+LF_6 LSL+LF_8 LSL+LF_10,,LSL+LF_12,LSL+LF_"
"Tadano_Demag_CC3800_Load_Charts.pdf","PX","12.0","","65.0","122 = = 65t [ost 25H NETH 20S EEN EP LSL+LF_14: == 2251 + gas=ng 50t DEMAG. TADANOGROUP INN NEN ERI 92 9 2 CC 3 8 0 0 -1 m 1 7 1 8 2 0 2 2 2 4 2 6 2 8 3 0 3 4 3 8 4 2 4 6 5 0 5 4 5 8 6 2 6 5 6 6 7 0 7 4 7 8 8 2 8 6 9 0 9"
"Tadano_Demag_CC3800_Load_Charts.pdf","PX","129.0","","165.0","1)25.0035(2)24.996(8)25.0035(,)25.0035(0)24.996]TJ 9.22266 TL T*[(1)25.0035(2)24.996(4)25.0035(,)25.0035(0)24.996]TJ T*[(1)25.0035(2)24.996(0)25.0035(,)25.0035(0)24.996]TJ T*[(1)25.0035(1)24.996(6)25.0035(,)25.0035(0)24."
"Tadano_Demag_CC3800_Load_Charts.pdf","PX","12.0","","95.0","125 = 6st [95t [25H KET OSH EET EEN LSL+LF_14: == 2251 + gas=ng 50t DEMAG. 93 TADANO GROUP IEE NEE NET] CC 3 8 0 0 -1 9 3 m 1 7 1 8 2 0 2 2 2 4 2 6 2 8 3 0 3 4 3 8 4 2 4 6 5 0 5 4 5 8 6 2 6 3 6 4 6 6 7 0 7 4 7 8 8 2 8 6 "
"Tadano_Demag_CC3800_Load_Charts.pdf","PX","132.0","","165.0","-)' -10.1576 -9.22219 Td [(1)25.0035(2)24.996(6)25.0035(,)25.0035(0)24.996]TJ T*[(1)25.0035(2)24.996(4)25.0035(,)25.0035(0)24.996]TJ T*[(1)25.0035(2)24.996(0)25.0035(,)25.0035(0)24.996]TJ T*[(1)25.0035(1)24.996(7)25.0035"
"Tadano_Demag_CC3800_Load_Charts.pdf","PX","135.0","","165.0","1)25.0035(2)24.996(7)25.0035(,)25.0035(0)24.996]TJ 9.22266 TL T*[(1)25.0035(2)24.996(5)25.0035(,)25.0035(0)24.996]TJ T*[(1)25.0035(2)24.996(1)25.0035(,)25.0035(0)24.996]TJ T*[(1)25.0035(1)24.996(7)25.0035(,)25.0035(0)24."
"Tadano_Demag_CC3800_Load_Charts.pdf","PX","138.0","","165.0","1)25.0035(2)24.996(7)25.0035(,)25.0035(0)24.996]TJ 9.22266 TL T*[(1)25.0035(2)24.996(5)25.0035(,)25.0035(0)24.996]TJ T*[(1)25.0035(2)24.996(3)25.0035(,)25.0035(0)24.996]TJ T*[(1)25.0035(2)24.996(1)25.0035(,)25.0035(0)24."
"Tadano_Demag_CC3800_Load_Charts.pdf","PX","141.0","","165.0","-)' -10.1571 -9.22219 Td [(1)25.0035(2)24.996(5)25.0035(,)25.0035(0)24.996]TJ T*[(1)25.0035(2)24.996(2)25.0035(,)25.0035(0)24.996]TJ T*[(1)25.0035(1)24.996(8)25.0035(,)25.0035(0)24.996]TJ T*[(1)25.0035(1)24.996(5)25.0035"
"Tadano_Demag_CC3800_Load_Charts.pdf","PX","144.0","","165.0","1)25.0035(2)24.996(6)25.0035(,)25.0035(0)24.996]TJ 9.22266 TL T*[(1)25.0035(2)24.996(4)25.0035(,)25.0035(0)24.996]TJ T*[(1)25.0035(2)24.996(2)25.0035(,)25.0035(0)24.996]TJ T*[(1)25.0035(1)24.996(9)25.0035(,)25.0035(0)24."
"Tadano_Demag_CC3800_Load_Charts.pdf","PX","147.0","","165.0","122,0 122,0)' ET Q /R20 gs 0 0 0 1 k q 8.33333 0 0 8.33333 0 0 cm BT /R66 8.5 Tf 1 0 0 1 496.946 602.519 Tm (119,0 116,0)' (113,0)' (110,5)' ET Q /R59 gs 0 0 0 0 k q 8.33333 0 0 8.33333 0 0 cm BT /R66 8.5 Tf 1 0 0 1 496."
"Tadano_Demag_CC3800_Load_Charts.pdf","Q","118.102","","5.0","3 2 5 t SSL + LF 6)-40.0028(6)-40.0028]TJ ET Q /R54 gs 8.33333 w 4 M 0 0 0 0.599609 K 4511.81 118.102 m 4511.81 236.211 l S 0 0 0 0 k 401.574 115.75 1181.1 472.441 re f /PlacedPDF/R507 BDC /R58 cs 1 scn 1490.25 223.973 m"
"Tadano_Demag_CC3800_Load_Charts.pdf","R","118.102","","10.0","leuchte, Windmesser . T e c h n i s c h e B e s c h r e i b u n g CC 3)-4.99512(8)-4.99146(0)-4.99146(0)-85.0012(-1)]TJ ET Q 0 0 0 0.599609 k q 8.33333 0 0 8.33333 0 0 cm BT /R52 7 Tf 1 0 0 1 37.2389 23.0269 Tm [(1)-40(8"
"Tadano_Demag_CC3800_Load_Charts.pdf","T","118.102","","165.0","T r a y i s t m ö g l i c h · V o u s p o u v e z é g a l e m e n t u t i l i s e r u n c o n n e c t e u r t é l e s c o p i q u e a v e c l e p l a t e a u S u p e r L i f t  T r a y · I n a l t e r n a t i v a , p u "
"Tadano_Demag_CC3800_Load_Charts.pdf","T","118.102","","7.0","T r a y i s t m ö g l i c h · V o u s p o u v e z é g a l e m e n t u t i l i s e r u n c o n n e c t e u r t é l e s c o p i q u e a v e c l e p l a t e a u S u p e r L i f t  T r a y · I n a l t e r n a t i v a , p u "
"Tadano_Demag_CC3800_Load_Charts.pdf","T","9.0","","325.0","T r a v e r s e n r a h m e n m i t d e m o n t i e r b a r e r P l a t t f o r m u n t e r h a l b d e s m i t t i g e n G e g e n g e w i c h t s t a p e l s SL Abspannstangen, Mast-Rückf allzylinder , SL- T r averse. "
"Tadano_Demag_CC3800_Load_Charts.pdf","TIT","118.102","","5.0","3 2 5 t SSL + LF 1 6 3 , 0 1 5 3 , 0 1 4 3 , 0 1 3 5 , 0 1 2 7 , 0 1 1 3 , 0 1 0 2 , 0 9 2 , 0 8 8 , 0 8 4 , 0 7 6 , 5 7 0 , 0 6 7 , 2 5 9 , 0 4 9 , 4 4 1 , 2 3 4 , 8 2 9 , 2 2 4 , 4 2 0 , 6 1 7 , 1 1 4 , 1 1 2 , 3 1 1 ,"
"Tadano_Demag_CC3800_Load_Charts.pdf","TIT","108.0","","165.0","-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' (-)' -5.98372 -9.22266 Td [(2)14.9985(0)15.0058(,)14.9985(1)14.9985]TJ T*[(1)14.9985(9)15.0058(,)14.9985(8)14.9985]TJ T*[(1)14.9985(8)15.0058(,)14.9985(9)14.9985]TJ T*[(1)14.9985(8)"
"Tadano_Demag_CC3800_Load_Charts.pdf","TIT","72.0","","165.0","-)' -10.489 -9.22219 Td [(1)19.9981(2)19.9981(6)19.9981(,)20.0055(0)19.9981]TJ T*[(1)19.9981(2)19.9981(3)19.9981(,)20.0055(0)19.9981]TJ T*[(1)19.9981(2)19.9981(0)19.9981(,)20.0055(0)19.9981]TJ T*[(1)19.9981(1)19.9981(5)1"
"Tadano_Demag_CC3800_Load_Charts.pdf","TIT","86.0","","65.0","83 86 B B B B B B B B B B B 86 = 65t [95t [25E NEE OSH EST EEE DEMAG. TADANO GROUP IEE NEE NET] 80 8 0 CC 3 8 0 0 -1 L S L + L F m 12 13 14 15 16 18 20 22 24 26 28 30 34 38 42 46 50 54 58 62 65 66 69 70 73 74 76 78 81 82"
"Tadano_Demag_CC3800_Load_Charts.pdf","TIT","118.102","","325.0","325 t CC 3)-4.99512(8)-4.99146(0)-4.99146(0)-85.0012(-1)]TJ ET Q 0 0 0 0.599609 k q 8.33333 0 0 8.33333 0 0 cm BT /R52 7 Tf 1 0 0 1 41.6911 23.0269 Tm [(8)-40(1)-40]TJ ET Q /R54 gs 8.33333 w 4 M 0 0 0 0.599609 K 448.824 "
"Tadano_Demag_CC3800_Load_Charts.pdf","TIT","90.0","","165.0","1)5.00122(1)5.00122(7)5.00122(,)4.9977(0)5.00122]TJ 9.22266 TL T*[(1)5.00122(1)5.00122(5)5.00122(,)4.9977(0)5.00122]TJ T*[(1)5.00122(1)5.00122(2)5.00122(,)4.9977(5)5.00122]TJ T*[(1)5.00122(1)5.00122(0)5.00122(,)4.9977(0)"
"Tadano_Demag_CC3800_Load_Charts.pdf","TIT","94.0","","65.0","94 =! 65t [95t [25H EEE OSH ET EEE DEMAG. 81 TADANO GROUP IEE NEE NET] CC 3 8 0 0 -1 8 1 L S L + L F m 14 15 16 17 18 20 22 24 26 28 30 34 38 42 46 50 54 58 62 66 70 73 74 78 82 83 86 88 90 91 94 m 14 15 16 17 18 20 22 2"
"Tadano_Demag_CC3800_Load_Charts.pdf","TIT","96.0","","165.0","-)' -10.5656 -9.22219 Td [(1)19.9981(2)20.0053(9)19.9981(,)19.9981(0)20.0053]TJ T*[(1)19.9981(2)20.0053(6)19.9981(,)19.9981(5)20.0053]TJ T*[(1)19.9981(2)20.0053(4)19.9981(,)19.9981(0)20.0053]TJ T*[(1)19.9981(2)20.0053(0)"
